experiment_id,user_id,variant,conversion_flag
1254,11980,Treatment,1
1255,6678,Control,0
1256,22954,Control,1
1257,12726,Treatment,0
1258,5003,Treatment,0
1259,15668,Treatment,0
1260,21411,Control,0
1261,10092,Control,0
1262,1143,Treatment,0
1263,20807,Control,0
1264,780,Control,0
1265,23899,Treatment,1
1266,17903,Control,1
1267,22382,Control,0
1268,16096,Treatment,0
1269,17056,Treatment,0
1270,11704,Treatment,0
1271,23647,Treatment,0
1272,14284,Treatment,0
1273,19025,Treatment,1
1274,13246,Treatment,1
1275,17036,Control,1
1276,1830,Control,0
1277,5761,Treatment,1
1278,17713,Control,0
1279,17203,Treatment,0
1280,17681,Control,0
1281,18153,Control,0
1282,3897,Control,0
1283,9753,Treatment,0
1284,20709,Control,0
1285,1823,Treatment,0
1286,8851,Treatment,0
1287,8591,Control,0
1288,19663,Control,1
1289,19915,Control,0
1290,13069,Control,0
1291,21823,Control,0
1292,17130,Control,0
1293,10969,Control,0
1294,18887,Treatment,0
1295,12536,Control,0
1296,9327,Treatment,0
1297,18803,Treatment,0
1298,8281,Control,0
1299,23067,Control,0
1300,22611,Control,0
1301,21811,Control,0
1302,3459,Control,0
1303,4350,Treatment,0
1304,5237,Control,0
1305,6956,Treatment,1
1306,24651,Control,0
1307,10737,Treatment,0
1308,3091,Control,0
1309,18433,Treatment,0
1310,99,Control,0
1311,20506,Treatment,0
1312,19373,Treatment,0
1313,1636,Control,0
1314,23627,Treatment,0
1315,24298,Treatment,0
1316,6104,Treatment,0
1317,10239,Treatment,0
1318,14719,Treatment,0
1319,16850,Treatment,0
1320,7367,Treatment,0
1321,18065,Treatment,0
1322,13598,Control,0
1323,18645,Control,0
1324,18030,Treatment,0
1325,2827,Treatment,0
1326,3214,Treatment,0
1327,11226,Control,0
1328,20270,Treatment,0
1329,6629,Control,0
1330,9129,Control,0
1331,5536,Treatment,0
1332,2029,Control,0
1333,21840,Control,0
1334,6918,Control,0
1335,1975,Control,1
1336,20712,Control,0
1337,11991,Treatment,0
1338,17521,Treatment,0
1339,17008,Control,0
1340,9700,Control,0
1341,24038,Treatment,0
1342,11209,Treatment,0
1343,9407,Control,0
1344,14108,Control,0
1345,23238,Control,0
1346,15119,Control,0
1347,12226,Treatment,1
1348,2374,Control,0
1349,14805,Control,0
1350,18768,Treatment,0
1351,13340,Control,0
1352,24348,Control,0
1353,17274,Control,0
1354,13620,Treatment,0
1355,22431,Control,0
1356,10461,Control,0
1357,7938,Treatment,0
1358,20010,Control,0
1359,18825,Control,0
1360,21195,Control,0
1361,158,Treatment,0
1362,411,Control,0
1363,21963,Treatment,0
1364,20855,Treatment,0
1365,2101,Control,1
1366,5099,Treatment,0
1367,16180,Control,0
1368,16295,Control,0
1369,21477,Treatment,0
1370,19214,Control,0
1371,5972,Treatment,0
1372,12636,Treatment,0
1373,24344,Control,0
1374,6942,Control,0
1375,11219,Control,0
1376,14725,Control,0
1377,11246,Treatment,0
1378,3442,Treatment,0
1379,12867,Treatment,0
1380,8022,Control,0
1381,18071,Treatment,0
1382,20021,Control,0
1383,2947,Control,0
1384,9529,Control,1
1385,17691,Treatment,0
1386,23665,Control,0
1387,8001,Treatment,0
1388,20833,Treatment,0
1389,6593,Treatment,0
1390,22871,Treatment,0
1391,9466,Control,0
1392,23084,Control,0
1393,19908,Treatment,0
1394,12977,Treatment,0
1395,3061,Control,0
1396,21297,Treatment,0
1397,736,Treatment,0
1398,19520,Treatment,0
1399,18367,Treatment,0
1400,23285,Treatment,0
1401,1044,Treatment,0
1402,4940,Treatment,0
1403,13618,Control,0
1404,12177,Control,0
1405,19850,Treatment,0
1406,9937,Treatment,0
1407,12856,Control,0
1408,24602,Control,0
1409,15858,Control,0
1410,22082,Treatment,0
1411,15085,Treatment,0
1412,1229,Treatment,0
1413,5451,Control,0
1414,18572,Treatment,0
1415,14136,Control,0
1416,24475,Control,0
1417,22540,Treatment,0
1418,22576,Control,0
1419,5154,Treatment,1
1420,2221,Control,0
1421,20231,Control,0
1422,222,Control,0
1423,2547,Control,0
1424,1721,Treatment,0
1425,21280,Treatment,0
1426,19656,Control,1
1427,9090,Treatment,1
1428,13061,Treatment,0
1429,341,Treatment,0
1430,6499,Control,0
1431,19427,Control,0
1432,13102,Control,0
1433,2456,Treatment,0
1434,1249,Control,0
1435,14277,Control,0
1436,20273,Treatment,0
1437,13180,Control,0
1438,16197,Treatment,0
1439,8714,Control,0
1440,8957,Treatment,0
1441,11850,Control,0
1442,19968,Treatment,0
1443,24163,Treatment,0
1444,11281,Treatment,0
1445,16518,Treatment,0
1446,9647,Treatment,0
1447,23362,Treatment,0
1448,14833,Treatment,0
1449,12971,Control,0
1450,21234,Treatment,0
1451,3786,Control,0
1452,15664,Treatment,0
1453,367,Treatment,1
1454,3299,Control,0
1455,4990,Treatment,0
1456,394,Treatment,1
1457,23801,Control,0
1458,966,Treatment,1
1459,2603,Treatment,0
1460,4151,Control,1
1461,16048,Treatment,1
1462,22487,Control,0
1463,10953,Treatment,0
1464,22877,Control,0
1465,3857,Treatment,1
1466,17444,Treatment,0
1467,4173,Control,0
1468,2327,Control,0
1469,3467,Treatment,0
1470,14595,Control,0
1471,17118,Control,0
1472,777,Control,0
1473,17577,Treatment,0
1474,599,Treatment,0
1475,2093,Treatment,0
1476,11199,Treatment,0
1477,11366,Control,0
1478,16768,Treatment,0
1479,6444,Control,0
1480,10756,Control,0
1481,22630,Control,0
1482,5180,Treatment,0
1483,162,Treatment,0
1484,13597,Treatment,0
1485,8030,Control,0
1486,8581,Treatment,0
1487,24707,Treatment,0
1488,9507,Control,0
1489,20324,Treatment,0
1490,3301,Treatment,0
1491,4768,Control,0
1492,23551,Control,0
1493,10184,Control,1
1494,15049,Control,0
1495,7842,Treatment,0
1496,8698,Treatment,0
1497,11367,Control,0
1498,20081,Control,0
1499,18838,Treatment,0
1500,19081,Treatment,0
1501,8376,Control,0
1502,19501,Treatment,0
1503,18614,Control,1
1504,14737,Control,0
1505,12818,Control,0
1506,11551,Treatment,0
1507,10219,Control,0
1508,17797,Treatment,0
1509,8847,Treatment,0
1510,20769,Treatment,1
1511,234,Treatment,0
1512,7794,Treatment,0
1513,18382,Treatment,0
1514,12021,Treatment,0
1515,14574,Treatment,0
1516,1619,Treatment,0
1517,1594,Control,0
1518,15171,Control,0
1519,19916,Control,0
1520,9360,Control,0
1521,6737,Control,0
1522,3435,Control,0
1523,3497,Control,0
1524,4316,Treatment,0
1525,19419,Control,0
1526,9627,Treatment,0
1527,16762,Treatment,0
1528,9992,Treatment,0
1529,4262,Control,0
1530,21985,Control,0
1531,8750,Treatment,0
1532,21492,Treatment,0
1533,2468,Treatment,0
1534,16488,Treatment,0
1535,16773,Treatment,0
1536,14675,Control,0
1537,19448,Treatment,0
1538,2934,Treatment,0
1539,18995,Treatment,0
1540,4076,Treatment,0
1541,22765,Treatment,0
1542,17098,Treatment,0
1543,11512,Treatment,0
1544,21505,Treatment,0
1545,16468,Treatment,0
1546,24677,Control,1
1547,3770,Treatment,0
1548,13334,Treatment,0
1549,7250,Control,0
1550,22122,Treatment,0
1551,18006,Treatment,0
1552,17960,Control,1
1553,22311,Treatment,0
1554,16006,Control,0
1555,6348,Treatment,0
1556,23758,Control,0
1557,17046,Control,0
1558,12915,Treatment,0
1559,7685,Control,0
1560,18413,Treatment,0
1561,5501,Control,0
1562,19510,Treatment,0
1563,9682,Treatment,0
1564,7894,Treatment,0
1565,15416,Treatment,0
1566,6728,Control,0
1567,6787,Treatment,0
1568,20517,Treatment,0
1569,13068,Control,0
1570,4417,Treatment,0
1571,14594,Treatment,0
1572,13926,Control,1
1573,9895,Treatment,0
1574,9893,Control,0
1575,24432,Treatment,0
1576,12864,Control,0
1577,7170,Treatment,1
1578,15484,Control,0
1579,5260,Treatment,0
1580,13938,Control,0
1581,13991,Control,1
1582,16662,Treatment,0
1583,12224,Control,0
1584,5340,Treatment,0
1585,17112,Control,0
1586,12029,Treatment,0
1587,12980,Control,0
1588,14857,Control,0
1589,3321,Treatment,0
1590,664,Control,0
1591,15487,Control,0
1592,9351,Control,0
1593,20702,Control,0
1594,23604,Control,0
1595,7757,Treatment,0
1596,8340,Control,0
1597,24544,Control,0
1598,3483,Control,0
1599,9755,Control,0
1600,19332,Treatment,0
1601,8038,Control,0
1602,24492,Treatment,1
1603,24529,Control,1
1604,16655,Treatment,0
1605,8741,Control,0
1606,2815,Treatment,0
1607,5843,Treatment,0
1608,16299,Treatment,0
1609,9786,Control,0
1610,2828,Control,0
1611,3043,Treatment,0
1612,1313,Control,0
1613,7815,Treatment,0
1614,21978,Treatment,0
1615,15428,Treatment,0
1616,13310,Control,0
1617,16395,Treatment,0
1618,22524,Treatment,0
1619,9855,Treatment,0
1620,10805,Treatment,0
1621,19447,Control,0
1622,13326,Control,0
1623,6227,Control,1
1624,3172,Control,0
1625,22812,Treatment,1
1626,17052,Control,0
1627,9934,Control,0
1628,2079,Treatment,1
1629,14250,Treatment,0
1630,3663,Treatment,0
1631,22497,Control,0
1632,17063,Control,0
1633,20608,Control,0
1634,2389,Treatment,0
1635,17083,Treatment,0
1636,14941,Control,0
1637,3879,Treatment,0
1638,6644,Control,0
1639,6273,Control,0
1640,787,Control,0
1641,13215,Control,0
1642,6436,Treatment,0
1643,19428,Control,0
1644,15280,Control,0
1645,15011,Treatment,0
1646,23326,Control,0
1647,7204,Control,0
1648,20371,Control,0
1649,13344,Treatment,0
1650,13374,Treatment,0
1651,7193,Control,0
1652,7530,Treatment,0
1653,16708,Control,0
1654,20071,Treatment,0
1655,5921,Treatment,0
1656,17076,Control,0
1657,24551,Treatment,0
1658,14845,Treatment,0
1659,7015,Treatment,0
1660,10697,Control,0
1661,2445,Control,0
1662,10819,Treatment,0
1663,8534,Control,0
1664,22166,Control,0
1665,3494,Control,0
1666,21893,Treatment,0
1667,22241,Control,0
1668,4828,Control,0
1669,1239,Treatment,0
1670,21609,Control,0
1671,23124,Control,0
1672,14670,Treatment,1
1673,20961,Control,0
1674,22554,Control,0
1675,18591,Control,0
1676,7681,Control,0
1677,9096,Control,1
1678,1977,Control,0
1679,20921,Control,1
1680,4792,Control,0
1681,4225,Treatment,0
1682,3934,Treatment,0
1683,2702,Control,0
1684,7762,Treatment,0
1685,11732,Control,1
1686,17899,Control,0
1687,7864,Treatment,1
1688,17283,Control,0
1689,23896,Control,1
1690,3693,Control,0
1691,20791,Treatment,0
1692,10960,Treatment,0
1693,24873,Control,0
1694,5437,Control,1
1695,16788,Treatment,0
1696,3120,Control,0
1697,6332,Control,0
1698,13530,Treatment,1
1699,2146,Treatment,0
1700,11824,Treatment,0
1701,24372,Treatment,0
1702,3763,Control,0
1703,16589,Control,0
1704,14040,Control,0
1705,1797,Control,0
1706,12523,Control,0
1707,9908,Control,0
1708,8131,Treatment,0
1709,15413,Treatment,0
1710,12719,Treatment,0
1711,9004,Treatment,1
1712,11041,Treatment,0
1713,15567,Treatment,0
1714,8453,Treatment,0
1715,11788,Treatment,0
1716,12198,Treatment,0
1717,21888,Treatment,0
1718,3665,Treatment,0
1719,21653,Treatment,0
1720,23027,Control,0
1721,8304,Control,0
1722,17610,Control,0
1723,11186,Treatment,0
1724,22916,Control,0
1725,2539,Control,0
1726,23563,Treatment,0
1727,9783,Treatment,0
1728,96,Control,0
1729,11971,Treatment,0
1730,24515,Control,1
1731,6246,Treatment,0
1732,3160,Control,0
1733,4956,Control,0
1734,20109,Control,1
1735,19341,Treatment,1
1736,16336,Control,1
1737,6494,Treatment,0
1738,18725,Treatment,0
1739,1478,Control,0
1740,7578,Treatment,0
1741,24522,Treatment,0
1742,13802,Treatment,0
1743,6595,Control,0
1744,3440,Control,0
1745,16367,Control,0
1746,5431,Treatment,0
1747,8351,Treatment,1
1748,13461,Control,0
1749,11934,Treatment,0
1750,1723,Control,0
1751,8011,Control,0
1752,869,Control,0
1753,2757,Treatment,0
1754,18368,Control,0
1755,212,Treatment,0
1756,8850,Control,0
1757,20594,Treatment,0
1758,3817,Treatment,0
1759,22211,Treatment,0
1760,11964,Control,0
1761,11847,Control,0
1762,13948,Control,0
1763,11975,Treatment,0
1764,8672,Treatment,0
1765,10479,Control,1
1766,2441,Control,0
1767,7080,Control,0
1768,19206,Control,0
1769,12160,Treatment,0
1770,7218,Control,0
1771,17478,Treatment,1
1772,1104,Control,0
1773,12414,Treatment,0
1774,18850,Control,0
1775,8842,Control,0
1776,8276,Treatment,1
1777,5703,Control,0
1778,17786,Treatment,0
1779,15051,Control,1
1780,20258,Control,0
1781,7228,Control,0
1782,24664,Control,0
1783,5916,Treatment,0
1784,2954,Control,0
1785,16167,Control,0
1786,8982,Control,0
1787,5305,Control,0
1788,13507,Treatment,0
1789,20627,Treatment,0
1790,22217,Treatment,0
1791,19847,Control,0
1792,17915,Treatment,0
1793,17086,Treatment,0
1794,12372,Treatment,0
1795,8740,Control,0
1796,578,Control,0
1797,23898,Treatment,0
1798,22760,Control,0
1799,17437,Treatment,0
1800,11052,Treatment,0
1801,18248,Control,0
1802,10311,Control,0
1803,10138,Treatment,0
1804,12082,Control,0
1805,18535,Treatment,0
1806,21088,Treatment,0
1807,3378,Treatment,0
1808,15366,Control,0
1809,6128,Control,0
1810,17185,Control,0
1811,3966,Control,0
1812,21623,Control,0
1813,540,Control,0
1814,16609,Treatment,0
1815,14087,Treatment,0
1816,14534,Treatment,0
1817,7198,Control,0
1818,20571,Control,1
1819,21354,Control,0
1820,7585,Treatment,0
1821,7189,Treatment,0
1822,5119,Treatment,1
1823,17990,Treatment,0
1824,3375,Treatment,0
1825,12725,Treatment,0
1826,24866,Treatment,0
1827,3555,Treatment,0
1828,5856,Control,0
1829,2575,Treatment,0
1830,8856,Control,0
1831,24726,Treatment,1
1832,24459,Treatment,1
1833,24097,Treatment,0
1834,7317,Treatment,0
1835,24049,Treatment,0
1836,14956,Treatment,0
1837,18766,Control,0
1838,19085,Control,0
1839,18416,Treatment,0
1840,18237,Control,0
1841,9340,Control,0
1842,23993,Control,0
1843,24735,Control,0
1844,24374,Treatment,0
1845,17357,Control,0
1846,18756,Control,1
1847,24609,Treatment,0
1848,13784,Treatment,0
1849,8706,Control,0
1850,6253,Control,0
1851,14157,Treatment,1
1852,9147,Control,0
1853,12121,Treatment,0
1854,2129,Control,1
1855,1988,Control,0
1856,4717,Control,0
1857,3428,Treatment,0
1858,18143,Treatment,0
1859,21169,Treatment,0
1860,20741,Treatment,0
1861,4163,Control,0
1862,8393,Control,1
1863,7224,Treatment,0
1864,15410,Control,0
1865,4215,Control,1
1866,8903,Control,0
1867,7,Treatment,0
1868,1081,Treatment,0
1869,6706,Control,0
1870,4047,Control,1
1871,11985,Treatment,0
1872,12956,Treatment,0
1873,21220,Treatment,1
1874,11433,Control,0
1875,8077,Treatment,0
1876,14945,Treatment,0
1877,24828,Control,0
1878,2082,Treatment,0
1879,6616,Control,0
1880,15206,Treatment,0
1881,3952,Control,0
1882,14923,Treatment,0
1883,11653,Treatment,1
1884,9127,Control,0
1885,11152,Treatment,0
1886,19241,Treatment,0
1887,19535,Control,1
1888,22397,Control,0
1889,12143,Treatment,0
1890,1282,Treatment,0
1891,22791,Control,0
1892,7899,Control,0
1893,21395,Control,0
1894,16796,Control,0
1895,10607,Control,0
1896,3116,Control,0
1897,8844,Treatment,0
1898,14793,Treatment,1
1899,14812,Control,0
1900,23613,Control,0
1901,21015,Control,0
1902,610,Control,0
1903,8095,Control,0
1904,7104,Control,0
1905,6054,Control,0
1906,1420,Control,1
1907,849,Treatment,0
1908,22258,Control,0
1909,18038,Treatment,0
1910,13616,Control,0
1911,12583,Treatment,0
1912,24950,Treatment,0
1913,20960,Treatment,0
1914,14036,Control,0
1915,7332,Treatment,0
1916,24174,Control,0
1917,7592,Control,0
1918,18191,Control,0
1919,6473,Treatment,0
1920,9262,Treatment,0
1921,1733,Control,0
1922,8454,Control,0
1923,12274,Treatment,1
1924,9282,Control,0
1925,21980,Control,0
1926,5397,Control,1
1927,4818,Control,0
1928,58,Control,0
1929,16532,Treatment,0
1930,4614,Treatment,1
1931,11709,Treatment,0
1932,3023,Control,0
1933,23693,Treatment,1
1934,16290,Treatment,0
1935,20644,Control,1
1936,11140,Treatment,0
1937,7032,Control,0
1938,2412,Treatment,0
1939,24741,Treatment,0
1940,22173,Treatment,0
1941,5353,Control,0
1942,2161,Treatment,0
1943,7174,Treatment,0
1944,19700,Control,0
1945,11973,Treatment,0
1946,22165,Treatment,1
1947,12468,Control,0
1948,12960,Treatment,0
1949,1627,Treatment,0
1950,17140,Treatment,0
1951,679,Control,0
1952,19817,Treatment,0
1953,15585,Control,0
1954,3637,Control,0
1955,12112,Control,0
1956,18482,Control,0
1957,8263,Treatment,0
1958,7186,Control,0
1959,24575,Control,0
1960,45,Treatment,0
1961,18624,Control,0
1962,15243,Treatment,0
1963,7387,Control,0
1964,21020,Control,0
1965,235,Control,0
1966,7549,Treatment,0
1967,3456,Treatment,1
1968,4621,Treatment,1
1969,8616,Treatment,0
1970,7071,Control,0
1971,14098,Treatment,0
1972,22627,Treatment,0
1973,11440,Treatment,0
1974,754,Treatment,0
1975,10939,Control,0
1976,14848,Control,1
1977,16335,Treatment,1
1978,5847,Treatment,0
1979,9929,Control,0
1980,21315,Control,0
1981,11752,Control,0
1982,10852,Control,0
1983,21867,Control,0
1984,612,Control,0
1985,2916,Control,0
1986,20768,Treatment,0
1987,5533,Control,0
1988,3972,Control,0
1989,16057,Control,0
1990,9190,Control,0
1991,11836,Control,0
1992,24086,Treatment,0
1993,19141,Treatment,1
1994,8919,Control,0
1995,17716,Treatment,0
1996,18684,Control,0
1997,3109,Control,0
1998,9442,Treatment,0
1999,10846,Control,0
2000,16358,Control,0
2001,8467,Treatment,0
2002,23664,Treatment,0
2003,15642,Control,0
2004,15939,Control,0
2005,11424,Treatment,0
2006,21913,Treatment,0
2007,15083,Treatment,0
2008,10004,Treatment,0
2009,1610,Treatment,0
2010,5197,Treatment,0
2011,22571,Treatment,0
2012,9100,Treatment,0
2013,22476,Treatment,0
2014,4864,Treatment,0
2015,20340,Control,0
2016,20140,Control,0
2017,14520,Treatment,0
2018,5067,Treatment,0
2019,24734,Control,1
2020,10342,Control,0
2021,11917,Control,0
2022,20693,Control,0
2023,15462,Treatment,0
2024,17946,Control,0
2025,10943,Treatment,0
2026,15955,Treatment,0
2027,13390,Treatment,0
2028,20013,Control,0
2029,17402,Treatment,0
2030,2420,Control,0
2031,23512,Control,0
2032,5145,Treatment,0
2033,10975,Control,0
2034,798,Control,0
2035,23719,Treatment,0
2036,22189,Control,0
2037,11419,Treatment,0
2038,8275,Control,0
2039,13260,Control,1
2040,22987,Treatment,0
2041,9965,Treatment,0
2042,23524,Control,0
2043,9476,Control,0
2044,7127,Control,0
2045,12142,Control,0
2046,12056,Control,0
2047,18519,Treatment,0
2048,6106,Treatment,0
2049,12114,Control,0
2050,17921,Treatment,0
2051,18414,Control,1
2052,4870,Control,0
2053,7834,Control,0
2054,4094,Control,0
2055,17263,Treatment,0
2056,20610,Control,0
2057,24688,Control,0
2058,2657,Treatment,0
2059,1199,Treatment,0
2060,12122,Treatment,0
2061,8782,Treatment,0
2062,23864,Treatment,0
2063,8423,Control,0
2064,6112,Control,0
2065,4436,Control,0
2066,14635,Control,1
2067,12148,Treatment,0
2068,14773,Control,0
2069,653,Treatment,0
2070,1685,Control,0
2071,24655,Control,0
2072,15512,Treatment,0
2073,10508,Control,0
2074,9082,Control,0
2075,10281,Control,0
2076,6437,Treatment,0
2077,11909,Treatment,0
2078,19138,Control,0
2079,860,Treatment,0
2080,21884,Treatment,1
2081,6476,Control,0
2082,15167,Control,0
2083,16095,Treatment,0
2084,11550,Treatment,0
2085,14332,Treatment,0
2086,21673,Control,0
2087,21309,Treatment,1
2088,11886,Control,0
2089,22152,Treatment,0
2090,7934,Control,0
2091,16267,Treatment,0
2092,10528,Treatment,0
2093,23824,Control,1
2094,1064,Control,0
2095,14010,Control,0
2096,11222,Treatment,0
2097,5361,Control,0
2098,9057,Control,0
2099,17168,Control,0
2100,18638,Control,0
2101,18830,Control,1
2102,15388,Treatment,0
2103,19971,Treatment,1
2104,20740,Control,0
2105,17597,Treatment,0
2106,23320,Treatment,1
2107,1077,Control,0
2108,20648,Treatment,1
2109,1468,Control,0
2110,12929,Treatment,0
2111,21777,Control,0
2112,10075,Control,0
2113,17260,Treatment,0
2114,5316,Treatment,0
2115,12291,Treatment,1
2116,4192,Control,0
2117,7466,Control,0
2118,20343,Control,0
2119,23802,Treatment,0
2120,8324,Control,0
2121,20043,Control,0
2122,21132,Control,1
2123,3309,Treatment,1
2124,20631,Treatment,0
2125,8138,Treatment,0
2126,6282,Treatment,0
2127,12318,Control,0
2128,22482,Treatment,0
2129,24388,Treatment,0
2130,6756,Treatment,0
2131,1807,Treatment,0
2132,20649,Treatment,1
2133,11102,Treatment,0
2134,9208,Treatment,0
2135,16124,Treatment,0
2136,8009,Treatment,0
2137,9960,Treatment,0
2138,9256,Control,0
